algo_config,dgp_config_folder,algorithm_name,algorithm,method,dataset,feature_dim,n_samples,mc_iterations,n_estimators,max_depth,max_features,es_offset,estimate_noise_before_sampling,rf_random_state,kappa,ensemble_fit_duration (mean),ensemble_fit_duration (median),bootstrap_mean_noise_level (mean),bootstrap_sd_noise_level (median),train_acc (mean),train_acc (median),test_acc (mean),test_acc (median),mean_tree_fit_duration (mean),mean_tree_fit_duration (median),median_tree_fit_duration (mean),median_tree_fit_duration (median),mean_n_leaves (mean),mean_n_leaves (median),sd_n_leaves (mean),sd_n_leaves (median),median_n_leaves (mean),median_n_leaves (median),mean_depth (mean),mean_depth (median),sd_depth (mean),sd_depth (median),median_depth (mean),median_depth (median),sd_train_acc (mean),sd_train_acc (median),mean_train_acc (mean),mean_train_acc (median),median_train_acc (mean),median_train_acc (median),sd_test_acc (mean),sd_test_acc (median),mean_test_acc (mean),mean_test_acc (median),median_test_acc (mean),median_test_acc (median),noise_level (mean),noise_level (median),noise_true_vs_estimate (mean),noise_true_vs_estimate (median),avg_noise_b_true_vs_estimate (mean),avg_noise_b_true_vs_estimate (median),f1_test (mean),f1_test (median),log_loss_test (mean),log_loss_test (median),mcc_test (mean),mcc_test (median),noise_est_time (mean),noise_est_time (median),train_acc_1_trees (mean),train_acc_2_trees (mean),train_acc_3_trees (mean),train_acc_1_trees (median),train_acc_2_trees (median),train_acc_3_trees (median),test_acc_1_trees (mean),test_acc_2_trees (mean),test_acc_3_trees (mean),test_acc_1_trees (median),test_acc_2_trees (median),test_acc_3_trees (median)
UES_RF_star.yaml,standard,UES*,UES*,RF,additive_sparse_jump,30,2000,5,3,,sqrt,0,True,7,mean_var,0.0074307918548583984,0.007184743881225586,nan,nan,0.9434000000000001,0.932,0.8352,0.827,nan,nan,nan,nan,54.8,52.0,11.58998218935103,11.224972160321824,59.0,55.0,7.4,7.0,0.0,0.0,7.4,7.0,0.03135626099299891,0.03564952859280037,0.8841333333333333,0.8673333333333333,0.8766,0.871,0.05875440234726821,0.06364484791926733,0.7783333333333333,0.77,0.7512,0.751,0.06525976864231883,0.06454670972269316,nan,nan,nan,nan,0.861849124344847,0.8578471651602301,0.735094786665305,0.6651332295712077,0.6584178049280675,0.6369466796757596,nan,nan,0.8655999999999999,0.8932,0.9434000000000001,0.871,0.884,0.932,0.7268,0.756,0.8352,0.726,0.741,0.827
