algo_config,dgp_config_folder,algorithm_name,algorithm,method,dataset,feature_dim,n_samples,mc_iterations,n_estimators,max_depth,max_features,es_offset,estimate_noise_before_sampling,rf_random_state,kappa,ensemble_fit_duration (mean),ensemble_fit_duration (median),bootstrap_mean_noise_level (mean),bootstrap_sd_noise_level (median),train_acc (mean),train_acc (median),test_acc (mean),test_acc (median),mean_tree_fit_duration (mean),mean_tree_fit_duration (median),median_tree_fit_duration (mean),median_tree_fit_duration (median),mean_n_leaves (mean),mean_n_leaves (median),sd_n_leaves (mean),sd_n_leaves (median),median_n_leaves (mean),median_n_leaves (median),mean_depth (mean),mean_depth (median),sd_depth (mean),sd_depth (median),median_depth (mean),median_depth (median),sd_train_acc (mean),sd_train_acc (median),mean_train_acc (mean),mean_train_acc (median),median_train_acc (mean),median_train_acc (median),sd_test_acc (mean),sd_test_acc (median),mean_test_acc (mean),mean_test_acc (median),median_test_acc (mean),median_test_acc (median),noise_level (mean),noise_level (median),noise_true_vs_estimate (mean),noise_true_vs_estimate (median),avg_noise_b_true_vs_estimate (mean),avg_noise_b_true_vs_estimate (median),f1_test (mean),f1_test (median),log_loss_test (mean),log_loss_test (median),mcc_test (mean),mcc_test (median),noise_est_time (mean),noise_est_time (median),train_acc_1_trees (mean),train_acc_2_trees (mean),train_acc_3_trees (mean),train_acc_1_trees (median),train_acc_2_trees (median),train_acc_3_trees (median),test_acc_1_trees (mean),test_acc_2_trees (mean),test_acc_3_trees (mean),test_acc_1_trees (median),test_acc_2_trees (median),test_acc_3_trees (median)
UGES_RF_star.yaml,standard,UGES*,FMSE,Bagg,additive_sparse_jump,30,2000,5,3,,,0,True,7,,0.08901267051696778,0.09448504447937012,nan,nan,0.9368000000000001,0.932,0.842,0.844,nan,nan,nan,nan,45.333333333333336,46.0,8.648687135140708,8.286535263104035,47.2,48.0,6.6,7.0,0.0,0.0,6.6,7.0,0.03795921836244744,0.03564952859280037,0.8771333333333334,0.8730000000000001,0.8814,0.875,0.06533153451634882,0.06364484791926733,0.7826,0.7736666666666666,0.7712,0.779,0.06525976864231883,0.06454670972269316,nan,nan,nan,nan,0.867982684609484,0.8675721561969439,0.6168391566691808,0.6384256770417616,0.6725275698914913,0.6818994671938908,nan,nan,0.8512000000000001,0.8977999999999999,0.9368000000000001,0.871,0.905,0.932,0.7242,0.7684,0.842,0.726,0.766,0.844
