algo_config,dgp_config_folder,algorithm_name,algorithm,method,dataset,feature_dim,n_samples,mc_iterations,n_estimators,max_depth,max_features,es_offset,estimate_noise_before_sampling,rf_random_state,kappa,ensemble_fit_duration (mean),ensemble_fit_duration (median),bootstrap_mean_noise_level (mean),bootstrap_sd_noise_level (median),train_acc (mean),train_acc (median),test_acc (mean),test_acc (median),mean_tree_fit_duration (mean),mean_tree_fit_duration (median),median_tree_fit_duration (mean),median_tree_fit_duration (median),mean_n_leaves (mean),mean_n_leaves (median),sd_n_leaves (mean),sd_n_leaves (median),median_n_leaves (mean),median_n_leaves (median),mean_depth (mean),mean_depth (median),sd_depth (mean),sd_depth (median),median_depth (mean),median_depth (median),sd_train_acc (mean),sd_train_acc (median),mean_train_acc (mean),mean_train_acc (median),median_train_acc (mean),median_train_acc (median),sd_test_acc (mean),sd_test_acc (median),mean_test_acc (mean),mean_test_acc (median),median_test_acc (mean),median_test_acc (median),noise_level (mean),noise_level (median),noise_true_vs_estimate (mean),noise_true_vs_estimate (median),avg_noise_b_true_vs_estimate (mean),avg_noise_b_true_vs_estimate (median),f1_test (mean),f1_test (median),log_loss_test (mean),log_loss_test (median),mcc_test (mean),mcc_test (median),noise_est_time (mean),noise_est_time (median),train_acc_1_trees (mean),train_acc_2_trees (mean),train_acc_3_trees (mean),train_acc_1_trees (median),train_acc_2_trees (median),train_acc_3_trees (median),test_acc_1_trees (mean),test_acc_2_trees (mean),test_acc_3_trees (mean),test_acc_1_trees (median),test_acc_2_trees (median),test_acc_3_trees (median)
ILES_RF_star.yaml,standard,ILES*,IES*,RF,additive_sparse_jump,30,2000,5,3,,sqrt,0,True,7,mean_var,1.1573407173156738,1.1171870231628418,0.0654334191690138,0.0020005796559815986,0.916,0.914,0.8029999999999999,0.815,0.3801508,0.37194,0.2973418,0.301428,51.06666666666667,51.0,7.210976432450114,7.483314773547883,49.6,49.0,6.7333333333333325,6.666666666666667,0.4714045207910317,0.4714045207910317,6.4,6.0,0.00773975257904348,0.007717224601860157,0.8563333333333333,0.8523333333333333,0.8562,0.854,0.011221206163283096,0.007071067811865481,0.7516,0.7586666666666666,0.7490000000000001,0.746,0.06525976864231883,0.06454670972269316,nan,nan,nan,nan,0.8332481702249851,0.8430873621713316,0.5547805812589554,0.5146484895152166,0.594587588659976,0.6185084579725678,nan,nan,0.8543999999999998,0.898,0.916,0.854,0.897,0.914,0.7525999999999999,0.7712000000000001,0.8029999999999999,0.739,0.769,0.815
