algo_config,dgp_config_folder,algorithm_name,algorithm,method,dataset,feature_dim,n_samples,mc_iterations,n_estimators,max_depth,max_features,es_offset,estimate_noise_before_sampling,rf_random_state,kappa,ensemble_fit_duration (mean),ensemble_fit_duration (median),bootstrap_mean_noise_level (mean),bootstrap_sd_noise_level (median),train_acc (mean),train_acc (median),test_acc (mean),test_acc (median),mean_tree_fit_duration (mean),mean_tree_fit_duration (median),median_tree_fit_duration (mean),median_tree_fit_duration (median),mean_n_leaves (mean),mean_n_leaves (median),sd_n_leaves (mean),sd_n_leaves (median),median_n_leaves (mean),median_n_leaves (median),mean_depth (mean),mean_depth (median),sd_depth (mean),sd_depth (median),median_depth (mean),median_depth (median),sd_train_acc (mean),sd_train_acc (median),mean_train_acc (mean),mean_train_acc (median),median_train_acc (mean),median_train_acc (median),sd_test_acc (mean),sd_test_acc (median),mean_test_acc (mean),mean_test_acc (median),median_test_acc (mean),median_test_acc (median),noise_level (mean),noise_level (median),noise_true_vs_estimate (mean),noise_true_vs_estimate (median),avg_noise_b_true_vs_estimate (mean),avg_noise_b_true_vs_estimate (median),f1_test (mean),f1_test (median),log_loss_test (mean),log_loss_test (median),mcc_test (mean),mcc_test (median),noise_est_time (mean),noise_est_time (median),train_acc_1_trees (mean),train_acc_2_trees (mean),train_acc_3_trees (mean),train_acc_1_trees (median),train_acc_2_trees (median),train_acc_3_trees (median),test_acc_1_trees (mean),test_acc_2_trees (mean),test_acc_3_trees (mean),test_acc_1_trees (median),test_acc_2_trees (median),test_acc_3_trees (median)
UES_RF_star_time.yaml,standard,UES* (time),IES*,RF,additive_sparse_jump,30,2000,5,3,,sqrt,0,True,7,mean_var,0.6905735969543457,0.6645479202270508,0.06543341916901378,0.0020005796559815986,0.8960000000000001,0.895,0.7672,0.779,0.0020714,0.001978,0.0019529999999999999,0.001922,51.53333333333334,53.333333333333336,2.5678250140046295,1.8856180831641267,51.8,52.0,6.8,7.0,0.0,0.0,6.8,7.0,0.024176786966224672,0.028248893783651044,0.8404,0.8286666666666668,0.8427999999999999,0.842,0.029757663477416436,0.027824849006278914,0.7247999999999999,0.7273333333333333,0.7168,0.725,0.06525976864231883,0.06454670972269316,nan,nan,nan,nan,0.8093067710462767,0.8138163437236732,0.6460725139129012,0.6652556989332882,0.5151974505107635,0.5316724642093769,nan,nan,0.8288,0.8695999999999999,0.8960000000000001,0.837,0.872,0.895,0.6968,0.7202000000000001,0.7672,0.68,0.727,0.779
